REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
7/1/1987,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.26,,,,2
8/1/1987,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.49,,,,2
9/1/1987,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.72,,,,2
10/1/1987,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.97,,,,2
11/1/1987,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.49,,,,2
12/1/1987,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.56,,,,2
1/1/1988,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.73,,,,2
2/1/1988,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.49,,,,2
3/1/1988,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.08,,,,2
4/1/1988,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.04,,,,2
5/1/1988,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.29,,,,2
6/1/1988,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.41,,,,2
7/1/1988,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.4,,,,2
8/1/1988,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.92,,,,2
9/1/1988,Canada,2016A000011124,Percent,239,units,0,v733833,1,12.16,,,,2
10/1/1988,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.79,,,,2
11/1/1988,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.78,,,,2
12/1/1988,Canada,2016A000011124,Percent,239,units,0,v733833,1,12.13,,,,2
1/1/1989,Canada,2016A000011124,Percent,239,units,0,v733833,1,12.24,,,,2
2/1/1989,Canada,2016A000011124,Percent,239,units,0,v733833,1,12.23,,,,2
3/1/1989,Canada,2016A000011124,Percent,239,units,0,v733833,1,12.41,,,,2
4/1/1989,Canada,2016A000011124,Percent,239,units,0,v733833,1,12.72,,,,2
5/1/1989,Canada,2016A000011124,Percent,239,units,0,v733833,1,12.29,,,,2
6/1/1989,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.93,,,,2
7/1/1989,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.85,,,,2
8/1/1989,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.76,,,,2
9/1/1989,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.75,,,,2
10/1/1989,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.75,,,,2
11/1/1989,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.75,,,,2
12/1/1989,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.95,,,,2
1/1/1990,Canada,2016A000011124,Percent,239,units,0,v733833,1,12.01,,,,2
2/1/1990,Canada,2016A000011124,Percent,239,units,0,v733833,1,12.42,,,,2
3/1/1990,Canada,2016A000011124,Percent,239,units,0,v733833,1,12.92,,,,2
4/1/1990,Canada,2016A000011124,Percent,239,units,0,v733833,1,13.67,,,,2
5/1/1990,Canada,2016A000011124,Percent,239,units,0,v733833,1,14.21,,,,2
6/1/1990,Canada,2016A000011124,Percent,239,units,0,v733833,1,14.03,,,,2
7/1/1990,Canada,2016A000011124,Percent,239,units,0,v733833,1,13.97,,,,2
8/1/1990,Canada,2016A000011124,Percent,239,units,0,v733833,1,13.56,,,,2
9/1/1990,Canada,2016A000011124,Percent,239,units,0,v733833,1,13.4,,,,2
10/1/1990,Canada,2016A000011124,Percent,239,units,0,v733833,1,13.21,,,,2
11/1/1990,Canada,2016A000011124,Percent,239,units,0,v733833,1,13.04,,,,2
12/1/1990,Canada,2016A000011124,Percent,239,units,0,v733833,1,12.49,,,,2
1/1/1991,Canada,2016A000011124,Percent,239,units,0,v733833,1,12.13,,,,2
2/1/1991,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.58,,,,2
3/1/1991,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.45,,,,2
4/1/1991,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.27,,,,2
5/1/1991,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.23,,,,2
6/1/1991,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.24,,,,2
7/1/1991,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.31,,,,2
8/1/1991,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.47,,,,2
9/1/1991,Canada,2016A000011124,Percent,239,units,0,v733833,1,11.38,,,,2
10/1/1991,Canada,2016A000011124,Percent,239,units,0,v733833,1,10.84,,,,2
11/1/1991,Canada,2016A000011124,Percent,239,units,0,v733833,1,10.14,,,,2
12/1/1991,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.84,,,,2
1/1/1992,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.71,,,,2
2/1/1992,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.68,,,,2
3/1/1992,Canada,2016A000011124,Percent,239,units,0,v733833,1,10.06,,,,2
4/1/1992,Canada,2016A000011124,Percent,239,units,0,v733833,1,10.37,,,,2
5/1/1992,Canada,2016A000011124,Percent,239,units,0,v733833,1,10.14,,,,2
6/1/1992,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.72,,,,2
7/1/1992,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.26,,,,2
8/1/1992,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.72,,,,2
9/1/1992,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.54,,,,2
10/1/1992,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.23,,,,2
11/1/1992,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.33,,,,2
12/1/1992,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.48,,,,2
1/1/1993,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.47,,,,2
2/1/1993,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.44,,,,2
3/1/1993,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.97,,,,2
4/1/1993,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.89,,,,2
5/1/1993,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.88,,,,2
6/1/1993,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.86,,,,2
7/1/1993,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.68,,,,2
8/1/1993,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.58,,,,2
9/1/1993,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.57,,,,2
10/1/1993,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.55,,,,2
11/1/1993,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.84,,,,2
12/1/1993,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.71,,,,2
1/1/1994,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.33,,,,2
2/1/1994,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.2,,,,2
3/1/1994,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.89,,,,2
4/1/1994,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.43,,,,2
5/1/1994,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.48,,,,2
6/1/1994,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.8,,,,2
7/1/1994,Canada,2016A000011124,Percent,239,units,0,v733833,1,10.69,,,,2
8/1/1994,Canada,2016A000011124,Percent,239,units,0,v733833,1,10.33,,,,2
9/1/1994,Canada,2016A000011124,Percent,239,units,0,v733833,1,10.01,,,,2
10/1/1994,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.84,,,,2
11/1/1994,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.85,,,,2
12/1/1994,Canada,2016A000011124,Percent,239,units,0,v733833,1,10.25,,,,2
1/1/1995,Canada,2016A000011124,Percent,239,units,0,v733833,1,10.6,,,,2
2/1/1995,Canada,2016A000011124,Percent,239,units,0,v733833,1,10.48,,,,2
3/1/1995,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.93,,,,2
4/1/1995,Canada,2016A000011124,Percent,239,units,0,v733833,1,9.66,,,,2
5/1/1995,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.98,,,,2
6/1/1995,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.67,,,,2
7/1/1995,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.54,,,,2
8/1/1995,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.94,,,,2
9/1/1995,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.95,,,,2
10/1/1995,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.75,,,,2
11/1/1995,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.66,,,,2
12/1/1995,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.46,,,,2
1/1/1996,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.02,,,,2
2/1/1996,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.79,,,,2
3/1/1996,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.16,,,,2
4/1/1996,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.48,,,,2
5/1/1996,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.47,,,,2
6/1/1996,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.48,,,,2
7/1/1996,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.48,,,,2
8/1/1996,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.01,,,,2
9/1/1996,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.94,,,,2
10/1/1996,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.5,,,,2
11/1/1996,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.01,,,,2
12/1/1996,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.94,,,,2
1/1/1997,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.14,,,,2
2/1/1997,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.12,,,,2
3/1/1997,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.06,,,,2
4/1/1997,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.56,,,,2
5/1/1997,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.46,,,,2
6/1/1997,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.22,,,,2
7/1/1997,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.98,,,,2
8/1/1997,Canada,2016A000011124,Percent,239,units,0,v733833,1,7,,,,2
9/1/1997,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.96,,,,2
10/1/1997,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.73,,,,2
11/1/1997,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.69,,,,2
12/1/1997,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.9,,,,2
1/1/1998,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.9,,,,2
2/1/1998,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.84,,,,2
3/1/1998,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.84,,,,2
4/1/1998,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.79,,,,2
5/1/1998,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.92,,,,2
6/1/1998,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.9,,,,2
7/1/1998,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.9,,,,2
8/1/1998,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.08,,,,2
9/1/1998,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.32,,,,2
10/1/1998,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.73,,,,2
11/1/1998,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.94,,,,2
12/1/1998,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.69,,,,2
1/1/1999,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.79,,,,2
2/1/1999,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.79,,,,2
3/1/1999,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.03,,,,2
4/1/1999,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.71,,,,2
5/1/1999,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.99,,,,2
6/1/1999,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.35,,,,2
7/1/1999,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.42,,,,2
8/1/1999,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.8,,,,2
9/1/1999,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.67,,,,2
10/1/1999,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.9,,,,2
11/1/1999,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.13,,,,2
12/1/1999,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.13,,,,2
1/1/2000,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.34,,,,2
2/1/2000,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.43,,,,2
3/1/2000,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.24,,,,2
4/1/2000,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.23,,,,2
5/1/2000,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.5,,,,2
6/1/2000,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.34,,,,2
7/1/2000,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.18,,,,2
8/1/2000,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.08,,,,2
9/1/2000,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.08,,,,2
10/1/2000,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.08,,,,2
11/1/2000,Canada,2016A000011124,Percent,239,units,0,v733833,1,8.04,,,,2
12/1/2000,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.81,,,,2
1/1/2001,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.58,,,,2
2/1/2001,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.52,,,,2
3/1/2001,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.19,,,,2
4/1/2001,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.22,,,,2
5/1/2001,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.38,,,,2
6/1/2001,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.47,,,,2
7/1/2001,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.46,,,,2
8/1/2001,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.39,,,,2
9/1/2001,Canada,2016A000011124,Percent,239,units,0,v733833,1,7.03,,,,2
10/1/2001,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.74,,,,2
11/1/2001,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.51,,,,2
12/1/2001,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.64,,,,2
1/1/2002,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.62,,,,2
2/1/2002,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.59,,,,2
3/1/2002,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.8,,,,2
4/1/2002,Canada,2016A000011124,Percent,239,units,0,v733833,1,7,,,,2
5/1/2002,Canada,2016A000011124,Percent,239,units,0,v733833,1,7,,,,2
6/1/2002,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.98,,,,2
7/1/2002,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.9,,,,2
8/1/2002,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.61,,,,2
9/1/2002,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.49,,,,2
10/1/2002,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.5,,,,2
11/1/2002,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.47,,,,2
12/1/2002,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.39,,,,2
1/1/2003,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.26,,,,2
2/1/2003,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.29,,,,2
3/1/2003,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.33,,,,2
4/1/2003,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.44,,,,2
5/1/2003,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.1,,,,2
6/1/2003,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.62,,,,2
7/1/2003,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.71,,,,2
8/1/2003,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.87,,,,2
9/1/2003,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.97,,,,2
10/1/2003,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.83,,,,2
11/1/2003,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.02,,,,2
12/1/2003,Canada,2016A000011124,Percent,239,units,0,v733833,1,6,,,,2
1/1/2004,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.78,,,,2
2/1/2004,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.51,,,,2
3/1/2004,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.31,,,,2
4/1/2004,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.56,,,,2
5/1/2004,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.82,,,,2
6/1/2004,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.06,,,,2
7/1/2004,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.1,,,,2
8/1/2004,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.97,,,,2
9/1/2004,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.94,,,,2
10/1/2004,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.95,,,,2
11/1/2004,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.87,,,,2
12/1/2004,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.69,,,,2
1/1/2005,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.6,,,,2
2/1/2005,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.59,,,,2
3/1/2005,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.6,,,,2
4/1/2005,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.67,,,,2
5/1/2005,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.55,,,,2
6/1/2005,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.31,,,,2
7/1/2005,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.26,,,,2
8/1/2005,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.32,,,,2
9/1/2005,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.3,,,,2
10/1/2005,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.39,,,,2
11/1/2005,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.56,,,,2
12/1/2005,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.6,,,,2
1/1/2006,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.65,,,,2
2/1/2006,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.75,,,,2
3/1/2006,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.78,,,,2
4/1/2006,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.88,,,,2
5/1/2006,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.05,,,,2
6/1/2006,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.12,,,,2
7/1/2006,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.26,,,,2
8/1/2006,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.24,,,,2
9/1/2006,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.13,,,,2
10/1/2006,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.01,,,,2
11/1/2006,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.99,,,,2
12/1/2006,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.89,,,,2
1/1/2007,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.91,,,,2
2/1/2007,Canada,2016A000011124,Percent,239,units,0,v733833,1,6,,,,2
3/1/2007,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.91,,,,2
4/1/2007,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.92,,,,2
5/1/2007,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.01,,,,2
6/1/2007,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.51,,,,2
7/1/2007,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.6,,,,2
8/1/2007,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.62,,,,2
9/1/2007,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.61,,,,2
10/1/2007,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.69,,,,2
11/1/2007,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.73,,,,2
12/1/2007,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.75,,,,2
1/1/2008,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.81,,,,2
2/1/2008,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.72,,,,2
3/1/2008,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.6,,,,2
4/1/2008,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.4,,,,2
5/1/2008,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.21,,,,2
6/1/2008,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.2,,,,2
7/1/2008,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.37,,,,2
8/1/2008,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.25,,,,2
9/1/2008,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.16,,,,2
10/1/2008,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.46,,,,2
11/1/2008,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.51,,,,2
12/1/2008,Canada,2016A000011124,Percent,239,units,0,v733833,1,6.17,,,,2
1/1/2009,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.78,,,,2
2/1/2009,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.28,,,,2
3/1/2009,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.14,,,,2
4/1/2009,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.79,,,,2
5/1/2009,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.62,,,,2
6/1/2009,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.9,,,,2
7/1/2009,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.14,,,,2
8/1/2009,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.13,,,,2
9/1/2009,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.97,,,,2
10/1/2009,Canada,2016A000011124,Percent,239,units,0,v733833,1,5,,,,2
11/1/2009,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.06,,,,2
12/1/2009,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.83,,,,2
1/1/2010,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.8,,,,2
2/1/2010,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.73,,,,2
3/1/2010,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.71,,,,2
4/1/2010,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.15,,,,2
5/1/2010,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.3,,,,2
6/1/2010,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.18,,,,2
7/1/2010,Canada,2016A000011124,Percent,239,units,0,v733833,1,5.02,,,,2
8/1/2010,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.82,,,,2
9/1/2010,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.6,,,,2
10/1/2010,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.52,,,,2
11/1/2010,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.45,,,,2
12/1/2010,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.5,,,,2
1/1/2011,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.55,,,,2
2/1/2011,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.68,,,,2
3/1/2011,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.7,,,,2
4/1/2011,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.87,,,,2
5/1/2011,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.83,,,,2
6/1/2011,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.6,,,,2
7/1/2011,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.57,,,,2
8/1/2011,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.52,,,,2
9/1/2011,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.42,,,,2
10/1/2011,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.35,,,,2
11/1/2011,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.38,,,,2
12/1/2011,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.36,,,,2
1/1/2012,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.31,,,,2
2/1/2012,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.23,,,,2
3/1/2012,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.21,,,,2
4/1/2012,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.36,,,,2
5/1/2012,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.35,,,,2
6/1/2012,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.25,,,,2
7/1/2012,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.23,,,,2
8/1/2012,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.23,,,,2
9/1/2012,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.2,,,,2
10/1/2012,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.17,,,,2
11/1/2012,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.15,,,,2
12/1/2012,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.15,,,,2
1/1/2013,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.14,,,,2
2/1/2013,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.11,,,,2
3/1/2013,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.02,,,,2
4/1/2013,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.02,,,,2
5/1/2013,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.02,,,,2
6/1/2013,Canada,2016A000011124,Percent,239,units,0,v733833,1,4,,,,2
7/1/2013,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.08,,,,2
8/1/2013,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.14,,,,2
9/1/2013,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.33,,,,2
10/1/2013,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.4,,,,2
11/1/2013,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.39,,,,2
12/1/2013,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.39,,,,2
1/1/2014,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.38,,,,2
2/1/2014,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.32,,,,2
3/1/2014,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.16,,,,2
4/1/2014,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.02,,,,2
5/1/2014,Canada,2016A000011124,Percent,239,units,0,v733833,1,4.02,,,,2
