Unnamed: 0,year,total_dwelling,single_detached,total_dwelling_market,homeownership_freehold,rental,homeownership_condo,other,completed,res_building_permit,res_building_permit_amount,completed_but_unabsorbed_homes,new_single_and_semi_detached,new_rows_and_apartment,rental_vacancy_rate,rental_avilability_rate,vacancy_rate_seniors,vacancy_rate_condo,HPI_change,CPI_change,owned_accommodation_costs_change,rental_accommodation_costs_change,bachelor,one_bedroom,two_bedroom,three_bedroom,population,labour_participation_rate,employment_change,unemployment_rate,disposable_income_change,migration,Mortgage Rate,attached,multi_unit,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16,region_17,region_18,region_19,region_20,region_21,region_22,region_23,region_24,region_25,region_26,region_27,region_28,region_29,region_30,region_31,region_32,region_33
15,2005.0,-0.3445703872627729,2301,-0.3299376999707899,2557,41,336,0,-0.36758727105537475,-0.35015313730507586,-0.27037649394864816,-0.5523962825551282,-0.5777506892317119,-0.4816972781519353,3.3,4.8,15.9,1.1,0.286364019,1.258400316,0.76265453,0.544217687,611,753,855,980,-0.4103006075995648,1.0260924628265706,0.1459452911441747,-0.3160209049810538,1.1328523679066484,-0.2765228177056519,10.42,643,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2006.0,-0.34029954194742335,2109,-0.3253399873368076,2385,1,609,0,-0.3705117893264829,-0.3565539860618648,-0.28286413349905454,-0.5345599664845323,-0.519436055676639,-0.491279085969883,4.1,6.3,15.9,1.1,0.286364019,1.258400316,0.76265453,0.544217687,616,756,861,995,-0.40755786875086214,0.5341318010078562,-0.6992791532246163,-0.265344903597561,1.1328523679066484,-0.28321230756217675,10.43,904,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2007.0,-0.3827279396704039,1747,-0.3710156243235832,1945,146,298,0,-0.36941509497481734,-0.4029769838874181,-0.30414253963326626,-0.44894564934567177,-0.5302350618905414,-0.35302728745378076,3.7,5.5,15.9,1.1,0.286364019,1.258400316,0.76265453,0.544217687,614,770,877,993,-0.4059523435914671,0.43056113536180907,-0.02910040690904909,-0.4680489091315326,1.1328523679066484,-0.3526051801877729,10.32,656,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2008.0,-0.4108735104371336,1500,-0.40131530430490964,1759,27,201,0,-0.38835135078024224,-0.4148353984263113,-0.3205161731138549,-0.4551883599703803,-0.564791881775029,-0.3407078202592766,4.2,5.7,15.9,1.1,0.286364019,1.258400316,0.76265453,0.544217687,641,785,889,1008,-0.4042141568210917,0.585917133830876,0.053242915489909226,-0.011964896680096215,1.1328523679066484,-0.34473021111616775,10.31,491,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2009.0,-0.4813774650692152,836,-0.4772152489347497,898,45,37,0,-0.4450870052397392,-0.47918077277087356,-0.36430386238263246,-0.5167236504139363,-0.6144673103589801,-0.40367398592007564,4.2,6.1,15.9,1.1,0.286364019,1.258400316,0.76265453,0.544217687,637,785,900,1035,-0.4024436038143024,0.06806380560064798,-2.018840868850672,1.001555130989763,1.1328523679066484,-0.3380407212596429,10.31,148,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2010.0,-0.417804882342373,1540,-0.40877716579284823,1787,12,89,0,-0.4453063441100723,-0.4222469075131195,-0.298126725505745,-0.5684489670186645,-0.6079879066306386,-0.48717259690504827,3.0,4.6,17.2,1.1,0.286364019,1.258400316,0.76265453,0.544217687,659,804,903,1032,-0.40036816885215754,0.7930584651229702,1.5036895312384464,1.406963142057707,1.1328523679066484,-0.3123835639618325,10.67,364,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2011.0,-0.4198352842136048,1384,-0.41096296360244644,1623,54,182,0,-0.42498094212587106,-0.40803028553751464,-0.26349850032547384,-0.5737998618398433,-0.6079879066306386,-0.4953855750347177,1.8,3.2,16.9,1.1,0.286364019,1.258400316,0.76265453,0.544217687,669,819,941,1075,-0.39836585760931814,0.585917133830876,0.4055949418445402,0.5454711185383261,1.1328523679066484,-0.3304197834484121,10.93,515,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2012.0,-0.4237560602408109,1155,-0.41518381454511877,1314,150,339,0,-0.43075686571130956,-0.4395628878341169,-0.3020180218928501,-0.5809343882680817,-0.618786912844541,-0.49949206409955244,2.1,3.4,17.8,1.1,0.286364019,1.258400316,0.76265453,0.544217687,684,839,939,1053,-0.3957481882914493,0.4046684689502991,-0.41518459669978147,0.798851125455791,1.1328523679066484,-0.28579495870931604,11.25,698,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2013.0,-0.45309186658722816,887,-0.4467648242768993,1067,296,21,0,-0.43653278929674805,-0.4365982841993936,-0.31348511523417466,-0.5916361779104392,-0.623106515330102,-0.5131803609823349,2.1,3.0,14.7,1.1,0.286364019,1.258400316,0.76265453,0.544217687,713,874,985,1126,-0.3936847408242726,0.24931247048122854,0.33177724804098985,0.1907391088538758,1.1328523679066484,-0.33655887224079245,11.53,563,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2014.0,-0.43299788944779677,1141,-0.42513296319570354,1450,111,110,0,-0.4488888789921797,-0.4303321901532739,-0.2775984402775505,-0.5711244144292539,-0.5712712855033705,-0.5145491906706131,1.8,2.9,12.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,724,885,1010,1153,-0.3917467624710954,0.456453801773319,0.8106335315835465,-0.011964896680096215,1.1328523679066484,-0.3481596331312216,11.28,562,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2015.0,-0.36886519585992517,1418,-0.356091901347706,1727,605,255,0,-0.45978270955205736,-0.3696925703521157,-0.19065546810232542,-0.5711244144292539,-0.5712712855033705,-0.5145491906706131,1.7,2.4,4.3,1.1,0.286364019,1.258400316,0.76265453,0.544217687,794,905,1035,1174,-0.3898559349314594,-0.19086285851446602,-1.6382675362008752,0.1907391088538758,1.1328523679066484,-0.3515467166028797,11.25,1189,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2016.0,-0.3755865261922785,945,-0.36332764582085864,1455,255,781,0,-0.4202285999353204,-0.38983839959716715,-0.2102445114609216,-0.5702325986257242,-0.5712712855033705,-0.5131803609823349,1.7,2.5,11.3,1.1,0.286364019,1.258400316,0.76265453,0.544217687,777,979,1109,1198,-0.38769259167288184,0.715380465888433,3.009196187332737,-0.6200769132820113,1.1328523679066484,-0.3206395799239992,11.11,1602,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2017.0,-0.3755865261922785,945,-0.36332764582085864,1455,255,781,0,-0.4202285999353204,-0.38983839959716715,-0.2102445114609216,-0.5702325986257242,-0.5712712855033705,-0.5131803609823349,1.7,2.5,11.3,1.1,0.286364019,1.258400316,0.76265453,0.544217687,817,1037,1182,1326,-0.38769259167288184,0.715380465888433,3.009196187332737,-0.6200769132820113,1.1328523679066484,-0.3206395799239992,11.05,1602,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2018.0,-0.3755865261922785,945,-0.36332764582085864,1455,255,781,0,-0.4202285999353204,-0.38983839959716715,-0.2102445114609216,-0.5702325986257242,-0.5712712855033705,-0.5131803609823349,1.7,2.5,11.3,1.1,0.286364019,1.258400316,0.76265453,0.544217687,845,1167,1248,1412,-0.38769259167288184,0.715380465888433,3.009196187332737,-0.6200769132820113,1.1328523679066484,-0.3206395799239992,11.06,1602,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2019.0,-0.3755865261922785,945,-0.36332764582085864,1455,255,781,0,-0.4202285999353204,-0.38983839959716715,-0.2102445114609216,-0.5702325986257242,-0.5712712855033705,-0.5131803609823349,1.7,2.5,11.3,1.1,0.286364019,1.258400316,0.76265453,0.544217687,898,1171,1270,1464,-0.38769259167288184,0.715380465888433,3.009196187332737,-0.6200769132820113,1.1328523679066484,-0.3206395799239992,11.16,1602,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2020.0,-0.3755865261922785,945,-0.36332764582085864,1455,255,781,0,-0.4202285999353204,-0.38983839959716715,-0.2102445114609216,-0.5702325986257242,-0.5712712855033705,-0.5131803609823349,1.7,2.5,11.3,1.1,0.286364019,1.258400316,0.76265453,0.544217687,937,1182,1354,1608,-0.38769259167288184,0.715380465888433,3.009196187332737,-0.6200769132820113,1.1328523679066484,-0.3206395799239992,11.2,1602,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2021.0,-0.3755865261922785,945,-0.36332764582085864,1455,255,781,0,-0.4202285999353204,-0.38983839959716715,-0.2102445114609216,-0.5702325986257242,-0.5712712855033705,-0.5131803609823349,1.7,2.5,11.3,1.1,0.286364019,1.258400316,0.76265453,0.544217687,989,1268,1428,1657,-0.38769259167288184,0.715380465888433,3.009196187332737,-0.6200769132820113,1.1328523679066484,-0.3206395799239992,11.8,1602,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1990.0,-0.47101541414017045,571,-0.4660601428719728,731,362,35,0,-0.4736010583830431,-0.47648567855748875,-0.45260744500425726,-0.5434781245198302,-0.5539928755611266,-0.48306610784021353,5.1,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,323,365,390,413,-0.47992118129216765,-1.9256715080857287,-0.8631165391317138,2.015075158659622,1.1328523679066484,-0.5544330165552025,12.25,708,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1991.0,-0.4831278115099322,378,-0.47909955739129984,537,335,36,47,-0.4855184703378086,-0.4840319423549662,-0.4565008623741314,-0.5434781245198302,-0.5539928755611266,-0.48306610784021353,5.7,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,378,389,408,428,-0.47937535068795323,-1.9256715080857287,-0.8631165391317138,2.015075158659622,1.1328523679066484,-0.5544330165552025,13.5,725,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1992.0,-0.49839083247298466,288,-0.49553072713241714,415,183,96,43,-0.5010184171746814,-0.5011457906099598,-0.4600231077594071,-0.5434781245198302,-0.5539928755611266,-0.48306610784021353,7.1,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,283,351,420,441,-0.4793713548562972,-1.9256715080857287,-0.8631165391317138,2.015075158659622,1.1328523679066484,-0.5544330165552025,14.46,572,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1993.0,-0.5032217886493636,314,-0.5007314184724956,474,105,89,0,-0.5149098789624449,-0.5037061301126753,-0.46046003020984877,-0.5595308089833666,-0.5777506892317119,-0.49264791565816124,6.3,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,294,358,419,444,-0.47914199411924074,-1.9256715080857287,-0.8631165391317138,2.015075158659622,1.1328523679066484,-0.5544330165552025,13.58,494,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1994.0,-0.5075626478223418,281,-0.50540450344474,461,60,85,0,-0.5121315866048922,-0.5004720170566136,-0.45952220232876323,-0.5372354138951216,-0.5475134718327852,-0.4775907890871006,6.3,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,287,362,416,453,-0.479262668235253,-1.9256715080857287,-0.8631165391317138,2.015075158659622,1.1328523679066484,-0.5544330165552025,13.26,475,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1995.0,-0.5282167358228027,166,-0.5276393432320318,269,42,0,0,-0.5326032145026489,-0.5283662421651464,-0.4676042071705495,-0.5541799141621878,-0.573431086746151,-0.48717259690504827,6.0,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,289,360,417,455,-0.4796170985031434,-1.9256715080857287,-0.8631165391317138,2.015075158659622,1.1328523679066484,-0.5544330165552025,13.5,247,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1996.0,-0.52835676353806,237,-0.5277900879085557,300,9,0,0,-0.5377942344338658,-0.5272208271244578,-0.46744442646860807,-0.5809343882680817,-0.6058281053878581,-0.5077050422292219,5.4,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,299,358,423,455,-0.4805537214433181,-1.9256715080857287,-0.8631165391317138,2.015075158659622,1.1328523679066484,-0.5544330165552025,14.69,132,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1997.0,-0.514984116730982,335,-0.5133939713005126,457,43,0,0,-0.5245607892571016,-0.5061990922600563,-0.45993579396874446,-0.5827180198751413,-0.6079879066306386,-0.5090738719175001,4.1,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,285,359,425,459,-0.48071115721056584,-1.9256715080857287,-0.8631165391317138,2.015075158659622,1.1328523679066484,-0.5544330165552025,16.94,295,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1998.0,-0.5148440890157246,331,-0.5132432266239886,388,114,0,0,-0.5222211746402151,-0.5175184879562724,-0.4623986084608375,-0.58806891469632,-0.6123075091161996,-0.5145491906706131,4.8,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,297,360,428,456,-0.4808254379959285,-1.9256715080857287,-0.8631165391317138,2.015075158659622,1.1328523679066484,-0.5544330165552025,13.99,225,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1999.0,-0.5286368189685747,243,-0.5280915772616037,279,26,0,0,-0.5336999088543144,-0.5282988648098117,-0.46676606547961325,-0.557747177376307,-0.6144673103589801,-0.4666401515808747,4.9,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,292,355,428,459,-0.4811614874382011,-1.9256715080857287,-0.8631165391317138,2.015075158659622,1.1328523679066484,-0.5544330165552025,12.92,98,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,2000.0,-0.5292669436872329,203,-0.5287699283059618,223,73,0,0,-0.5374286696499773,-0.5307918269571926,-0.46756744346921786,-0.592527993713969,-0.623106515330102,-0.5145491906706131,4.4,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,314,363,438,463,-0.48172889553335807,-1.9256715080857287,-0.8631165391317138,2.015075158659622,1.1328523679066484,-0.5544330165552025,13.09,113,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,2001.0,-0.5264663893820857,228,-0.5257550347754816,262,74,0,0,-0.5389640417423089,-0.5235824499363883,-0.4649614626402081,-0.5916361779104392,-0.6274261178156629,-0.5104427016057783,4.4,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,296,364,439,478,-0.4802464419889689,-1.9256715080857287,-0.8631165391317138,2.015075158659622,1.1328523679066484,-0.5544330165552025,13.44,135,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,2002.0,-0.5082627863986287,254,-0.50615822682736,288,308,0,0,-0.5307753905832063,-0.5148233937428877,-0.4588908564578176,-0.5952034411245585,-0.6295859190584434,-0.5145491906706131,4.9,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,302,370,440,477,-0.48079706759117063,-1.8479935088511934,-0.8631165391317138,2.217779164193594,1.1328523679066484,-0.5544330165552025,14.5,362,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,2003.0,-0.5195350174768463,244,-0.518293173287543,274,161,0,0,-0.507525470327897,-0.5242562234897344,-0.4636680166481644,-0.5916361779104392,-0.6209467140873215,-0.5145491906706131,5.2,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,309,374,457,494,-0.48124020532182493,-1.4854961790900343,0.2489642598910426,2.1671031628101014,1.1328523679066484,-0.5401649274308425,14.87,213,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,2004.0,-0.5256962369481701,244,-0.5249259390545995,282,58,7,0,-0.5376480085203104,-0.5194050539056418,-0.45962082802752796,-0.5960952569280883,-0.6317457203012239,-0.5145491906706131,5.3,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,316,377,459,493,-0.4816353930726069,-0.8122868523907375,1.1480979866395167,1.9643991572761292,1.1328523679066484,-0.540249604517634,15.0,135,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,2005.0,-0.5175046156056146,267,-0.5161073754779448,315,130,5,14,-0.5303367128425401,-0.5203483368803266,-0.45799155976370465,-0.5960952569280883,-0.6317457203012239,-0.5145491906706131,4.5,5.0,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,313,385,472,493,-0.48207373580527396,-1.7962081760281718,-2.7182950798567087,1.406963142057707,1.1328523679066484,-0.5420701618836502,15.6,219,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,2006.0,-0.5160343245954122,271,-0.5145245563744427,318,146,21,0,-0.5236103208189915,-0.5115892806868259,-0.45554818761366195,-0.5934198095174988,-0.6295859190584434,-0.5118115312940565,4.1,4.8,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,316,402,485,512,-0.48227912155239416,-1.4854961790900343,0.7023934024750663,0.9002031282227774,1.1328523679066484,-0.530638755166804,15.17,236,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,2007.0,-0.5020315530696761,373,-0.4994500887220415,430,175,24,56,-0.5218556098563266,-0.500741526477952,-0.44322633821637625,-0.5943116253210287,-0.6295859190584434,-0.5131803609823349,2.8,3.4,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,332,405,490,526,-0.48229950029384,-1.4337108462670125,-0.23741092030284155,0.9002031282227774,1.1328523679066484,-0.5182759004952519,15.27,318,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,2008.0,-0.48914900326599875,400,-0.48558157848183237,468,378,23,0,-0.5078179221550078,-0.4842340744209701,-0.4354550573502681,-0.5862852830892604,-0.6252663165728825,-0.5035985531643872,1.6,2.2,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,352,412,518,553,-0.4821057024585222,-1.6926375103821265,-0.7967214668886091,0.6468231213053126,1.1328523679066484,-0.5010864518765867,15.75,475,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,2009.0,-0.5091029526901728,337,-0.5070626948865041,441,119,24,0,-0.5176881713199976,-0.5080856582094256,-0.44484394107496933,-0.5845016514822009,-0.6123075091161996,-0.5090738719175001,1.5,2.4,1.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,354,425,518,558,-0.48195945501991133,-1.5372815119130578,-0.0722163239701402,0.798851125455791,1.1328523679066484,-0.5018062071143141,16.45,259,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,2010.0,-0.49517019502206533,380,-0.4920635995723649,464,257,28,34,-0.4914406198368025,-0.4907023005330936,-0.4326525321179854,-0.5720162302327837,-0.5907094966883948,-0.5035985531643872,1.8,2.1,3.4,1.1,0.286364019,1.258400316,0.76265453,0.544217687,366,430,535,586,-0.48172489970170207,-1.8221008424396836,-0.8501687471717819,0.5961471199218198,1.1328523679066484,-0.4927034202842328,17.82,449,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,2011.0,-0.48984914184228556,475,-0.48633530186445245,613,232,14,0,-0.4983863507306842,-0.485312112106324,-0.42138905312249764,-0.5479372035374792,-0.5907094966883948,-0.4666401515808747,1.4,1.7,4.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,388,446,557,610,-0.48143240482448024,-2.3917395034929334,-1.4046482317243671,0.0893871060868898,1.1328523679066484,-0.48550586790695927,18.55,464,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,2012.0,-0.47178556657408593,400,-0.46688923859285486,674,389,54,0,-0.4872000683436957,-0.4512865476623408,-0.40273182819380776,-0.5479372035374792,-0.5799104904744924,-0.4734843000222659,2.0,2.4,15.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,390,439,549,584,-0.4810927591337173,-1.4337108462670125,1.9645193570500976,0.24141511023736856,1.1328523679066484,-0.46141523671479073,18.9,935,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,2013.0,-0.48564831038456474,337,-0.48181296156873205,593,292,34,0,-0.4911481680096917,-0.4923193570611245,-0.4238433836835142,-0.5131563871998172,-0.5129566519482975,-0.46253366251603995,2.8,3.4,12.7,1.1,0.286364019,1.258400316,0.76265453,0.544217687,389,455,571,623,-0.4810096458352717,-1.381925513443989,-0.4710063537809777,0.2920911116208618,1.1328523679066484,-0.485548206450355,21.3,764,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,2014.0,-0.5029417332188489,268,-0.5004299291194475,432,212,28,0,-0.49414579923757745,-0.5028302244933253,-0.43342739782297574,-0.48283464987980407,-0.49783804324883413,-0.42557526093252745,4.2,4.3,8.0,1.1,0.286364019,1.258400316,0.76265453,0.544217687,375,468,595,624,-0.4810863658030676,-1.1488915157403867,-0.946915186714096,1.2549351379072278,1.1328523679066484,-0.4966409048200354,21.46,530,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,2015.0,-0.5146340474428386,205,-0.5130171096092025,351,144,10,0,-0.5190042045419963,-0.5187986577076302,-0.4463862490452581,-0.4953200711292212,-0.4891988382777122,-0.4502141953215358,7.1,7.2,8.6,1.1,0.286364019,1.258400316,0.76265453,0.544217687,374,469,598,641,-0.48118746034396526,-1.6667448439706147,-1.2687574520705722,0.3427671130043546,1.1328523679066484,-0.5009170977030039,20.54,404,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,2016.0,-0.5211453362023059,190,-0.5200267370675691,278,134,0,0,-0.5273390816146543,-0.5164404502709186,-0.44717101266983783,-0.5301008874668833,-0.5259154594049804,-0.4803284484636571,7.0,7.5,8.3,1.1,0.286364019,1.258400316,0.76265453,0.544217687,386,469,587,645,-0.4813181240391176,-2.0810275065547974,-1.8197187116804803,0.5454711185383261,1.1328523679066484,-0.5104856085104381,18.8,298,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,2017.0,-0.5211453362023059,190,-0.5200267370675691,278,134,0,0,-0.5273390816146543,-0.5164404502709186,-0.44717101266983783,-0.5301008874668833,-0.5259154594049804,-0.4803284484636571,7.0,7.5,8.3,1.1,0.286364019,1.258400316,0.76265453,0.544217687,403,472,605,662,-0.4813181240391176,-2.0810275065547974,-1.8197187116804803,0.5454711185383261,1.1328523679066484,-0.5104856085104381,17.79,298,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
