Unnamed: 0,year,total_dwelling,single_detached,total_dwelling_market,homeownership_freehold,rental,homeownership_condo,other,completed,res_building_permit,res_building_permit_amount,completed_but_unabsorbed_homes,new_single_and_semi_detached,new_rows_and_apartment,rental_vacancy_rate,rental_avilability_rate,vacancy_rate_seniors,vacancy_rate_condo,HPI_change,CPI_change,owned_accommodation_costs_change,rental_accommodation_costs_change,bachelor,one_bedroom,two_bedroom,three_bedroom,population,labour_participation_rate,employment_change,unemployment_rate,disposable_income_change,migration,region,Mortgage Rate,attached,multi_unit
8,1998.0,-0.414304189460939,1355,-0.4050085488797479,1669,8,261,0,-0.4270281049156467,-0.4113991533042456,-0.3847165540499092,-0.3981121485444733,-0.2149040804445912,-0.4748531297105441,4.3,10.4,22.5,2.727114817,0.301149845,0.927902014,0.76265453,0.544217687,427,568,680,686,-0.4239439752059324,-0.2685408577489995,0.6479955516650782,-0.163992900830575,1.1328523679066484,-0.3357544399162736,32,11.29,781,385
9,1999.0,-0.3828679673856613,1761,-0.3711663690001072,2284,12,91,0,-0.3990989554265645,-0.3907816825718518,-0.3594800405713647,-0.4855100972903934,-0.3855283786242491,-0.5008608937878307,2.7,10.4,22.5,2.727114817,0.564097898,1.939873127,0.76265453,0.544217687,437,578,696,734,-0.4224707120743521,-0.2685408577489995,0.6479955516650782,-0.163992900830575,1.1328523679066484,-0.3357544399162736,32,11.41,950,302
10,2000.0,-0.3832180366738047,1748,-0.3715432306914172,2154,38,142,48,-0.3643703009571559,-0.410792757106234,-0.376012040765382,-0.5265336242527641,-0.5021576457343951,-0.4899102562816047,1.9,10.4,22.5,2.727114817,0.732832715,2.94011544,0.76265453,0.544217687,448,599,736,838,-0.4202853917416663,-0.2685408577489995,0.6479955516650782,-0.163992900830575,1.1328523679066484,-0.3357544399162736,32,11.4,926,342
11,2001.0,-0.3989711546402579,1605,-0.3885020068003686,1967,46,143,1,-0.4115281580787738,-0.4002818896740333,-0.3647747205573803,-0.5434781245198302,-0.5107968507055171,-0.5104427016057783,2.9,10.4,22.5,2.727114817,-0.080833483,3.057648502,0.76265453,0.544217687,466,618,738,883,-0.4168745498400745,-0.2685408577489995,0.6479955516650782,-0.163992900830575,1.1328523679066484,-0.3357544399162736,32,11.92,770,334
12,2002.0,-0.3756565400499072,1726,-0.3634030181591206,2248,30,209,3,-0.3806013773618057,-0.3866042865411054,-0.3557004492767673,-0.5443699403233601,-0.6101477078734191,-0.4488453656332575,3.9,10.4,22.5,2.727114817,0.458426966,2.014792145,0.76265453,0.544217687,481,638,769,906,-0.4146041182931151,0.1198491384236715,0.6479955516650782,0.4947951171548334,1.1328523679066484,-0.3357544399162736,32,12.16,1114,414
13,2003.0,-0.3933700460299634,1632,-0.3824722197394081,2084,18,87,48,-0.3900329487861294,-0.3915902108358673,-0.3570720181341409,-0.557747177376307,-0.5863898942028338,-0.4844349375284918,4.3,10.4,22.5,2.727114817,0.071581961,2.65,0.76265453,0.544217687,494,650,776,963,-0.4131640205642799,0.0680638056006479,0.0779767014115355,0.1907391088538758,1.1328523679066484,-0.4217440215529947,32,11.79,818,392
14,2004.0,-0.3898693531485294,1539,-0.3787036028263078,1974,123,190,0,-0.3961744371554563,-0.3996081161206871,-0.357139536085625,-0.5791507566610221,-0.6079879066306386,-0.5035985531643872,8.8,10.4,22.5,2.727114817,0.357653791,1.883422634,0.76265453,0.544217687,488,650,776,903,-0.4119852502257494,0.0680638056006479,-0.6549098649869467,0.7481751240722981,1.1328523679066484,-0.4557842104431591,32,11.78,942,554
15,2005.0,-0.4452503145328159,1110,-0.4383231223915546,1372,50,74,0,-0.4219833108979853,-0.4531057362563755,-0.3938512733394424,-0.5818262040716115,-0.5971889004167362,-0.5145491906706131,10.3,12.1,22.5,2.727114817,2.957947256,2.199203187,0.76265453,0.544217687,498,650,780,959,-0.4111876822272048,-0.3721115233950429,-0.9782194750902836,0.4441191157713405,1.1328523679066484,-0.4982074309256773,32,12.13,482,290
16,2006.0,-0.4768265643233509,692,-0.4723160469477193,836,8,201,0,-0.489832134787693,-0.4836950555782931,-0.4141374130348275,-0.5541799141621878,-0.5561526768039071,-0.4981232344112742,10.4,12.0,22.5,2.727114817,-0.069228107,1.762045844,0.76265453,0.544217687,494,650,774,881,-0.4108556286165882,0.0162784727776281,0.0472075985446447,0.9508791296062702,1.1328523679066484,-0.6098541698602088,32,12.24,403,303
17,2007.0,-0.5070025369613124,417,-0.5048015247386439,485,20,109,0,-0.5218556098563266,-0.5101743562247989,-0.4360768587987526,-0.5336681506810025,-0.4913586395204927,-0.5077050422292219,12.8,14.4,22.5,2.727114817,-2.078281954,1.83113699,0.76265453,0.544217687,495,641,773,878,-0.4118553856969282,-0.708716186744694,-2.6038472545742137,1.102907133756749,1.1328523679066484,-0.6014287997244592,32,12.23,245,149
18,2008.0,-0.51827476803953,328,-0.5169364711988269,368,16,69,0,-0.519077317498774,-0.522571789606369,-0.446492651680843,-0.5292090716633535,-0.5129566519482975,-0.4871725969050482,14.6,16.8,22.5,2.727114817,0.389105058,2.27221428,0.76265453,0.544217687,503,645,772,883,-0.4130669218550383,-0.8122868523907375,-1.096846505869218,1.102907133756749,1.1328523679066484,-0.6110396490752892,32,12.41,147,103
19,2009.0,-0.5226156272125082,303,-0.5216095561710712,345,4,42,0,-0.5293862444044299,-0.5269513177031193,-0.4491576665302603,-0.5497208351445388,-0.5539928755611266,-0.4926479156581612,13.0,14.9,22.5,2.727114817,0.105708245,0.375193114,0.76265453,0.544217687,462,622,747,829,-0.4139220298294298,-0.8122868523907375,-2.8337403498110523,3.434003197397425,1.1328523679066484,-0.5772534914454992,32,12.72,102,74
20,2010.0,-0.5067924953884263,460,-0.5045754077238579,505,49,63,0,-0.5146905400921118,-0.5083551676307642,-0.43301274569161,-0.5381272296986515,-0.5388742668616633,-0.4844349375284918,10.9,12.5,17.8,2.727114817,-0.82717353,2.433304016,0.76265453,0.544217687,482,627,752,891,-0.4139867623022576,-1.1488915157403867,-0.3249208750104791,2.31913116696058,1.1328523679066484,-0.488342550314473,32,12.29,183,131
21,2011.0,-0.4996510819103009,466,-0.4968874292211332,551,72,96,0,-0.517834397233553,-0.5067381111027333,-0.4251541510348392,-0.5604226247868964,-0.5561526768039071,-0.5077050422292219,8.1,9.2,18.0,2.727114817,-3.070097604,3.083858042,0.76265453,0.544217687,482,625,753,880,-0.4139276239937483,-1.511388845501546,-0.5199254400945751,1.406963142057707,1.1328523679066484,-0.5473201412647204,32,11.93,345,161
22,2012.0,-0.4997911096255583,536,-0.4970381738976572,618,7,92,0,-0.4933415567130227,-0.5051884319300369,-0.4123960861813682,-0.2732579360503018,0.0313132612323834,-0.4392635578153099,7.3,8.4,22.8,2.727114817,2.023068473,1.409037274,0.76265453,0.544217687,502,647,778,926,-0.4129014944244783,-1.1488915157403867,0.8526891210704254,1.3056111392907204,1.1328523679066484,-0.4092541512512553,32,11.85,249,113
23,2013.0,-0.5004212343442164,535,-0.4977165249420153,638,8,62,0,-0.5105962145125604,-0.5020216962293098,-0.4014564105553017,-0.4123812014009501,-0.240821695357957,-0.4803284484636571,5.9,7.0,17.8,2.727114817,0.978017048,1.054072553,0.76265453,0.544217687,501,656,788,928,-0.4122218034597867,-1.3042475142094556,-0.2326908336395317,0.9002031282227774,1.1328523679066484,-0.4449878818772487,32,11.76,217,129
24,2014.0,-0.4935598762966057,566,-0.4903300357923387,736,15,55,0,-0.5056245334516767,-0.4985854511072441,-0.396778583057976,-0.4462702019350824,-0.2861775214563471,-0.5035985531643872,4.3,5.6,10.0,2.727114817,1.608317043,2.309672176,0.76265453,0.544217687,518,664,798,912,-0.4115193362546557,-1.4078181798555007,-0.5251189490031736,0.9508791296062702,1.1328523679066484,-0.440457657733906,32,11.75,324,156
25,2015.0,-0.4792770493403547,709,-0.4749540787868895,936,6,68,0,-0.4987519155145727,-0.4754750182274694,-0.3666510833138078,-0.4578638073809697,-0.3034559313985909,-0.5104427016057783,3.9,4.8,20.1,2.727114817,0.122431132,1.218139689,0.76265453,0.544217687,535,689,824,925,-0.4106822095227163,-1.0971061829173632,0.102611869814267,1.356287140674214,1.1328523679066484,-0.4238186101793854,32,11.75,403,199
26,2016.0,-0.4613535017874124,804,-0.455658760191816,1188,15,63,0,-0.4808392411040356,-0.4649641507952687,-0.3386085096316986,-0.3847349114915264,-0.2127442792018107,-0.4556895140746487,2.9,4.0,16.4,2.727114817,1.842955717,1.785597488,0.76265453,0.544217687,544,706,852,1046,-0.4091494084994611,-1.2783548477979438,0.9378270693319128,-0.5694009118985186,1.1328523679066484,-0.3475245549802857,32,11.75,646,278
27,2017.0,-0.4613535017874124,804,-0.455658760191816,1188,15,63,0,-0.4808392411040356,-0.4649641507952687,-0.3386085096316986,-0.3847349114915264,-0.2127442792018107,-0.4556895140746487,2.9,4.0,16.4,2.727114817,1.842955717,1.785597488,0.76265453,0.544217687,557,719,868,1043,-0.4091494084994611,-1.2783548477979438,0.9378270693319128,-0.5694009118985186,1.1328523679066484,-0.3475245549802857,32,11.95,646,278
28,2018.0,-0.4613535017874124,804,-0.455658760191816,1188,15,63,0,-0.4808392411040356,-0.4649641507952687,-0.3386085096316986,-0.3847349114915264,-0.2127442792018107,-0.4556895140746487,2.9,4.0,16.4,2.727114817,1.842955717,1.785597488,0.76265453,0.544217687,600,771,915,1124,-0.4091494084994611,-1.2783548477979438,0.9378270693319128,-0.5694009118985186,1.1328523679066484,-0.3475245549802857,32,12.01,646,278
29,2019.0,-0.4613535017874124,804,-0.455658760191816,1188,15,63,0,-0.4808392411040356,-0.4649641507952687,-0.3386085096316986,-0.3847349114915264,-0.2127442792018107,-0.4556895140746487,2.9,4.0,16.4,2.727114817,1.842955717,1.785597488,0.76265453,0.544217687,682,831,946,1093,-0.4091494084994611,-1.2783548477979438,0.9378270693319128,-0.5694009118985186,1.1328523679066484,-0.3475245549802857,32,12.42,646,278
30,2020.0,-0.4613535017874124,804,-0.455658760191816,1188,15,63,0,-0.4808392411040356,-0.4649641507952687,-0.3386085096316986,-0.3847349114915264,-0.2127442792018107,-0.4556895140746487,2.9,4.0,16.4,2.727114817,1.842955717,1.785597488,0.76265453,0.544217687,698,898,1038,1345,-0.4091494084994611,-1.2783548477979438,0.9378270693319128,-0.5694009118985186,1.1328523679066484,-0.3475245549802857,32,12.92,646,278
31,2021.0,-0.4613535017874124,804,-0.455658760191816,1188,15,63,0,-0.4808392411040356,-0.4649641507952687,-0.3386085096316986,-0.3847349114915264,-0.2127442792018107,-0.4556895140746487,2.9,4.0,16.4,2.727114817,1.842955717,1.785597488,0.76265453,0.544217687,775,976,1152,1465,-0.4091494084994611,-1.2783548477979438,0.9378270693319128,-0.5694009118985186,1.1328523679066484,-0.3475245549802857,32,13.67,646,278
0,1990.0,-0.3183151906520176,1249,-0.3016730731225377,2279,763,261,6,-0.2892101813896779,-0.302045705596157,-0.3800224656846868,-0.364223148010341,-0.2105844779590303,-0.4255752609325274,4.2,2.6,17.2,3.955770129,1.068773234,1.785597488,0.76265453,0.544217687,347,418,476,544,-0.4547965905885134,0.7024341326826781,-0.3419222959082157,0.0687111343457002,1.1328523679066484,-0.3393532161049104,7,14.21,2994,1126
1,1991.0,-0.3157246779197564,909,-0.2988842966068434,2774,403,163,6,-0.3495283707312823,-0.3144431389777271,-0.3808439930105982,-0.364223148010341,-0.2105844779590303,-0.4255752609325274,4.9,2.6,17.2,-0.389513109,1.068773234,1.785597488,0.76265453,0.544217687,359,427,501,568,-0.4520558496556386,0.7024341326826781,-0.3419222959082157,0.0687111343457002,1.1328523679066484,-0.3393532161049104,7,14.03,4013,861
2,1992.0,-0.3841982306806062,817,-0.3725984434270853,1751,484,133,0,-0.3573514571064964,-0.3766998153069162,-0.4043112533625564,-0.364223148010341,-0.2105844779590303,-0.4255752609325274,3.7,2.6,17.2,0.075199278,1.068773234,1.785597488,0.76265453,0.544217687,374,447,513,577,-0.4497214848021828,0.7024341326826781,-0.3419222959082157,0.0687111343457002,1.1328523679066484,-0.3393532161049104,7,13.97,2327,775
